,Unnamed: 0,sno,serialno,Computer_FileNO,IncidentDistrict,PermanentDistrict,year_INC_NEP,age_2,Age,Year,Event_Date,Region2,Region1,Mobility,IncidentOutcome,Killed_Type,By_State,By_Maoist,Other_Perpetrators,Gender,MaritalStatus,LanguageGroup,CasteGroup,Partyaffiliation,EconomicStatus,Education,OccupationCategory,Informer,LivelihoodDependence,Compensation,Displacement,DisplacementResettlement,IncidentVictim,lon,lat
2209,2209,62.0,5729.0,10917.0,KALIKOT,64.0,2062.0,,17.0,2005.0,2005-08-07,4.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,1.0,1.0,5.0,4.0,7.0,9.0,,1.0,1.0,0.0,0.0,0.0,81.5243888352,29.2967868724
2210,2210,62.0,5732.0,10131.0,KALIKOT,50.0,2059.0,19.0,19.0,2003.0,2003-04-13,4.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,5.0,9.0,9.0,,1.0,0.0,0.0,0.0,0.0,81.8805290715,29.4201127249
2211,2211,62.0,5736.0,891.0,KALIKOT,57.0,2062.0,,30.0,2005.0,2005-08-07,4.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,9.0,,1.0,1.0,0.0,0.0,0.0,81.8629713711,29.0273959118
2212,2212,62.0,5738.0,8295.0,KALIKOT,33.0,2062.0,,28.0,2005.0,2005-08-08,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,99.0,3.0,7.0,6.0,,1.0,1.0,0.0,0.0,0.0,81.9091142521,29.3761274421
2213,2213,62.0,5742.0,573.0,KALIKOT,29.0,2062.0,22.0,22.0,2005.0,2005-08-05,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,99.0,2.0,5.0,6.0,,3.0,1.0,0.0,0.0,0.0,81.6459802019,29.1639225409
2214,2214,62.0,5745.0,9383.0,KALIKOT,63.0,2062.0,,18.0,2005.0,2005-08-19,4.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,3.0,6.0,9.0,,1.0,1.0,0.0,0.0,0.0,81.6678788237,29.0901287385
2215,2215,62.0,5746.0,849.0,KALIKOT,72.0,2057.0,,21.0,2000.0,2000-11-29,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,99.0,4.0,5.0,5.0,,1.0,1.0,1.0,1.0,0.0,81.7387298236,29.084431842
2216,2216,62.0,5748.0,8395.0,KALIKOT,62.0,2059.0,,19.0,2002.0,2002-11-02,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,5.0,4.0,9.0,9.0,,1.0,1.0,0.0,0.0,0.0,81.6119588663,29.0520082301
2217,2217,62.0,5751.0,4124.0,KALIKOT,69.0,2057.0,,27.0,2000.0,2000-11-29,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,99.0,4.0,4.0,5.0,,1.0,1.0,0.0,0.0,0.0,81.6324827334,29.0565691144
2218,2218,62.0,5752.0,11632.0,KALIKOT,64.0,2062.0,18.0,18.0,2005.0,2005-07-07,4.0,2.0,0.0,3.0,9.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,4.0,7.0,9.0,,2.0,0.0,0.0,0.0,-88.0,81.7090728523,29.1972111185
2219,2219,62.0,5755.0,5079.0,KALIKOT,61.0,2062.0,,23.0,2005.0,2005-08-07,4.0,2.0,1.0,3.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,9.0,,1.0,0.0,0.0,0.0,-88.0,81.9136927536,29.420171209
2220,2220,62.0,5759.0,10811.0,KALIKOT,52.0,2054.0,,24.0,1998.0,1998-01-23,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,9.0,99.0,3.0,4.0,5.0,,1.0,1.0,0.0,0.0,0.0,81.7922110375,29.1237196484
2221,2221,62.0,5761.0,10936.0,KALIKOT,62.0,2057.0,,21.0,2001.0,2001-01-11,4.0,2.0,2.0,3.0,9.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,99.0,4.0,4.0,9.0,,1.0,0.0,0.0,0.0,-88.0,81.6281442399,29.216197434
2222,2222,62.0,5764.0,9923.0,KALIKOT,30.0,2062.0,,27.0,2005.0,2005-08-08,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,99.0,4.0,5.0,6.0,,1.0,1.0,0.0,0.0,0.0,81.8687599244,29.4003998386
2223,2223,62.0,5766.0,5332.0,KALIKOT,15.0,2062.0,0.0,,2005.0,2005-08-07,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,99.0,4.0,5.0,6.0,,1.0,1.0,0.0,0.0,0.0,81.607928787,29.325334587
2224,2224,62.0,5768.0,5639.0,KALIKOT,37.0,2062.0,,20.0,2005.0,2005-08-08,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,99.0,3.0,5.0,6.0,,1.0,1.0,0.0,0.0,0.0,81.7669692946,29.1836589538
2225,2225,62.0,5773.0,7730.0,KALIKOT,62.0,2062.0,,21.0,2005.0,2005-08-07,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,5.0,5.0,3.0,7.0,9.0,,1.0,0.0,0.0,0.0,0.0,81.739913995,29.1262202381
2226,2226,62.0,5776.0,8555.0,KALIKOT,26.0,2056.0,,38.0,1999.0,1999-08-11,4.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,99.0,2.0,3.0,5.0,,2.0,1.0,0.0,0.0,0.0,81.8226846476,29.1952988593
2227,2227,62.0,5784.0,9026.0,KALIKOT,21.0,2062.0,,24.0,2005.0,2005-08-07,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,1.0,99.0,2.0,4.0,6.0,,3.0,1.0,0.0,0.0,0.0,81.8610797406,29.4118999397
2228,2228,62.0,5789.0,9817.0,KALIKOT,34.0,2062.0,,24.0,2005.0,2005-08-08,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,99.0,4.0,9.0,6.0,,1.0,1.0,0.0,0.0,0.0,81.7509233224,29.0831692077
2229,2229,62.0,5791.0,6440.0,KALIKOT,61.0,2060.0,,18.0,2003.0,2003-07-21,4.0,2.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,99.0,3.0,5.0,5.0,,1.0,1.0,0.0,0.0,0.0,81.9407703208,29.0916840849
2230,2230,62.0,5792.0,9577.0,KALIKOT,31.0,2062.0,,26.0,2005.0,2005-08-07,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,99.0,4.0,4.0,6.0,,1.0,1.0,0.0,0.0,0.0,81.9449430566,28.9841918933
2231,2231,62.0,5794.0,5073.0,KALIKOT,61.0,2060.0,,28.0,2003.0,2003-10-02,4.0,2.0,1.0,2.0,9.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,5.0,4.0,5.0,9.0,,1.0,0.0,0.0,0.0,-88.0,81.7673010174,29.0366185438
2232,2232,62.0,5799.0,989.0,KALIKOT,40.0,2061.0,,29.0,2004.0,2004-07-19,4.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,99.0,3.0,3.0,6.0,,2.0,1.0,0.0,0.0,0.0,81.8651473045,29.0584653213
2233,2233,62.0,5801.0,4394.0,KALIKOT,58.0,2062.0,,24.0,2005.0,2005-08-07,4.0,2.0,1.0,3.0,9.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,3.0,4.0,9.0,,2.0,0.0,0.0,0.0,-88.0,81.8961758534,29.4162693022
2234,2234,62.0,5803.0,3625.0,KALIKOT,62.0,2058.0,,28.0,2001.0,2001-10-21,4.0,2.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,6.0,9.0,,1.0,1.0,0.0,0.0,0.0,81.5284759743,29.2609258534
2235,2235,62.0,5804.0,3565.0,KALIKOT,62.0,2062.0,,20.0,2005.0,2005-08-07,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,6.0,9.0,,1.0,1.0,0.0,0.0,0.0,81.8530102386,29.3079546463
2236,2236,62.0,5806.0,4737.0,KALIKOT,62.0,2061.0,,19.0,2005.0,2005-01-03,4.0,2.0,2.0,3.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,4.0,9.0,,1.0,0.0,0.0,0.0,-88.0,81.8692403036,29.0183970437
2237,2237,62.0,5807.0,10317.0,KALIKOT,32.0,2062.0,,22.0,2005.0,2005-08-07,4.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,99.0,2.0,4.0,6.0,,1.0,1.0,0.0,0.0,0.0,81.70867818,29.2346579799
2238,2238,62.0,5810.0,11634.0,KALIKOT,68.0,,,,,,4.0,2.0,1.0,3.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,7.0,9.0,,2.0,0.0,0.0,0.0,-88.0,81.5557148615,29.3073984119
2239,2239,62.0,5811.0,10242.0,KALIKOT,21.0,2062.0,,20.0,2005.0,2005-08-08,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,99.0,4.0,4.0,6.0,,1.0,1.0,0.0,0.0,0.0,81.5224626619,29.3116239892
2240,2240,62.0,5813.0,9570.0,KALIKOT,31.0,2062.0,,27.0,2005.0,2005-08-07,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,99.0,4.0,4.0,6.0,,1.0,1.0,0.0,0.0,0.0,81.6327312311,29.1097290611
2241,2241,62.0,5814.0,11538.0,KALIKOT,15.0,2062.0,,30.0,2005.0,2005-08-08,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,99.0,3.0,5.0,6.0,,1.0,1.0,0.0,0.0,0.0,81.4756114281,29.2721613422
2242,2242,62.0,5820.0,4650.0,KALIKOT,59.0,2062.0,,31.0,2005.0,2005-08-07,4.0,2.0,1.0,3.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,6.0,9.0,,2.0,0.0,0.0,0.0,-88.0,81.7041066229,29.1753771992
2243,2243,62.0,5821.0,3627.0,KALIKOT,62.0,2057.0,,37.0,2000.0,2000-05-14,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,3.0,9.0,,1.0,1.0,0.0,0.0,0.0,81.6535755927,29.1555216664
2244,2244,62.0,5826.0,9501.0,KALIKOT,63.0,2062.0,,14.0,2005.0,2005-08-07,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,3.0,6.0,9.0,,1.0,1.0,0.0,0.0,0.0,81.8267469055,28.9902276179
2245,2245,62.0,5830.0,6991.0,KALIKOT,62.0,2061.0,,23.0,2004.0,2004-11-17,4.0,2.0,2.0,3.0,9.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,5.0,3.0,6.0,15.0,,1.0,0.0,0.0,0.0,-88.0,81.6263155302,29.1733304725
2246,2246,62.0,5831.0,2466.0,KALIKOT,68.0,2062.0,,14.0,2005.0,2005-08-07,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,7.0,9.0,,1.0,1.0,0.0,0.0,0.0,81.7005494509,29.2536246241
2247,2247,62.0,5836.0,4774.0,KALIKOT,62.0,2059.0,,30.0,2003.0,2003-02-23,4.0,2.0,2.0,3.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,3.0,9.0,,1.0,0.0,0.0,0.0,-88.0,81.6049526077,29.1573415914
2248,2248,62.0,5839.0,5820.0,KALIKOT,12.0,2062.0,,26.0,2005.0,2005-08-08,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,99.0,3.0,4.0,6.0,,1.0,1.0,0.0,0.0,0.0,81.7964381908,29.3287937181
2249,2249,62.0,5843.0,8296.0,KALIKOT,33.0,2062.0,,21.0,2005.0,2005-08-08,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,99.0,4.0,6.0,6.0,,1.0,1.0,0.0,0.0,0.0,81.7691724907,29.1668723826
2250,2250,62.0,5844.0,3795.0,KALIKOT,62.0,2058.0,,14.0,2001.0,2001-11-20,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,5.0,2.0,6.0,9.0,,1.0,1.0,1.0,1.0,0.0,81.808268519,29.1678599886
2251,2251,62.0,5845.0,4016.0,KALIKOT,62.0,2056.0,,40.0,1999.0,1999-05-11,4.0,2.0,2.0,3.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,99.0,4.0,7.0,1.0,,1.0,0.0,0.0,0.0,-88.0,81.509298154,29.3053633021
2252,2252,62.0,5847.0,11556.0,KALIKOT,7.0,2057.0,,27.0,2000.0,2000-11-29,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,99.0,2.0,4.0,5.0,,1.0,1.0,1.0,0.0,0.0,81.7640535217,29.2562743031
2253,2253,62.0,5851.0,4471.0,KALIKOT,56.0,2062.0,,17.0,2005.0,2005-06-06,4.0,2.0,0.0,3.0,9.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,5.0,4.0,5.0,9.0,,2.0,0.0,0.0,0.0,-88.0,81.5774948698,29.1490662023
2254,2254,62.0,5855.0,1163.0,KALIKOT,72.0,2062.0,,27.0,2005.0,2005-08-08,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,99.0,4.0,4.0,6.0,,1.0,1.0,0.0,0.0,0.0,81.7497419115,29.2841685287
2255,2255,62.0,5856.0,1196.0,KALIKOT,28.0,2060.0,,27.0,2003.0,2003-08-12,4.0,2.0,0.0,3.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,99.0,2.0,2.0,6.0,,3.0,0.0,0.0,0.0,-88.0,81.868605881,29.4342592042
2256,2256,62.0,5858.0,3053.0,KALIKOT,59.0,2062.0,,31.0,2005.0,2005-08-06,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,5.0,9.0,,1.0,1.0,0.0,0.0,0.0,81.8809938826,29.0458033689
2257,2257,62.0,5861.0,10168.0,KALIKOT,21.0,2062.0,,22.0,2005.0,2005-08-09,4.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,99.0,4.0,4.0,6.0,,1.0,1.0,0.0,0.0,0.0,81.7247184264,29.0496801784
2258,2258,62.0,5862.0,6941.0,KALIKOT,7.0,2062.0,,28.0,2005.0,2005-08-08,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,99.0,5.0,4.0,6.0,,1.0,1.0,1.0,0.0,0.0,81.7427535083,29.260831774
2259,2259,62.0,5863.0,3607.0,KALIKOT,62.0,2056.0,,23.0,1999.0,1999-06-01,4.0,2.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,4.0,9.0,,1.0,1.0,1.0,0.0,0.0,81.556487452,29.1786944141
2260,2260,62.0,5864.0,3470.0,KALIKOT,62.0,2062.0,,36.0,2005.0,2005-08-07,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,2.0,4.0,9.0,,1.0,1.0,0.0,0.0,0.0,81.539905758,29.1555920724
2261,2261,62.0,5865.0,8056.0,KALIKOT,62.0,2059.0,,39.0,2002.0,2002-04-15,4.0,2.0,2.0,3.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,99.0,3.0,7.0,1.0,,1.0,0.0,0.0,0.0,-88.0,81.58445671,29.1091189443
2262,2262,62.0,5866.0,1428.0,KALIKOT,28.0,2062.0,,28.0,2005.0,2005-08-07,4.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,99.0,3.0,6.0,5.0,,1.0,1.0,0.0,0.0,0.0,81.6628304164,29.1966614768
2263,2263,62.0,5871.0,7305.0,KALIKOT,62.0,2062.0,,16.0,2005.0,2005-08-07,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,4.0,6.0,9.0,,1.0,1.0,0.0,0.0,0.0,81.9211912205,29.0953729137
2264,2264,62.0,5872.0,9823.0,KALIKOT,34.0,2062.0,,23.0,2005.0,2005-08-08,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,99.0,3.0,5.0,6.0,,1.0,1.0,0.0,0.0,0.0,81.6505703765,29.1366883012
2265,2265,62.0,5873.0,10738.0,KALIKOT,61.0,2059.0,,23.0,2003.0,2003-01-13,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,1.0,5.0,5.0,9.0,9.0,,3.0,0.0,0.0,0.0,0.0,81.5970127671,29.3095292066
2266,2266,62.0,5882.0,11677.0,KALIKOT,62.0,2059.0,,19.0,2002.0,2002-09-14,4.0,2.0,2.0,3.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,5.0,9.0,,2.0,0.0,0.0,0.0,-88.0,81.5894897817,29.0902495474
2267,2267,62.0,5888.0,4454.0,KALIKOT,58.0,2062.0,,18.0,2005.0,2005-08-07,4.0,2.0,1.0,3.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,5.0,9.0,,2.0,0.0,0.0,0.0,-88.0,81.8646621724,28.9818169776
2268,2268,62.0,5891.0,4056.0,KALIKOT,62.0,2056.0,,61.0,2000.0,2000-03-01,4.0,2.0,2.0,3.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,99.0,5.0,8.0,1.0,,1.0,0.0,0.0,0.0,-88.0,81.7301537153,29.301050674
2269,2269,62.0,5893.0,9221.0,KALIKOT,21.0,2060.0,,23.0,2003.0,2003-10-27,4.0,2.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,99.0,2.0,4.0,5.0,,1.0,1.0,0.0,0.0,0.0,81.5986467786,29.3447101806
2270,2270,62.0,5895.0,9037.0,KALIKOT,21.0,2062.0,,24.0,2005.0,2005-08-08,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,99.0,2.0,4.0,6.0,,1.0,1.0,0.0,0.0,0.0,81.5111909998,29.205473511
2271,2271,62.0,5896.0,4464.0,KALIKOT,64.0,2061.0,,20.0,2004.0,2004-08-09,4.0,2.0,0.0,3.0,9.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,4.0,4.0,9.0,,2.0,0.0,0.0,0.0,-88.0,81.8424136731,29.3622405429
2272,2272,62.0,5897.0,4084.0,KALIKOT,62.0,2056.0,,40.0,1999.0,1999-04-23,4.0,2.0,2.0,3.0,9.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,99.0,4.0,8.0,1.0,,1.0,0.0,0.0,0.0,-88.0,81.7844685858,29.0195764286
2273,2273,62.0,5899.0,11572.0,KALIKOT,49.0,,0.0,,,,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,99.0,5.0,9.0,6.0,,1.0,0.0,0.0,0.0,0.0,81.8500860509,29.1795423236
2274,2274,62.0,5900.0,8293.0,KALIKOT,33.0,2062.0,,24.0,2005.0,2005-08-08,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,99.0,3.0,4.0,6.0,,1.0,1.0,1.0,0.0,0.0,81.7687054821,29.2061582621
2275,2275,62.0,5907.0,5632.0,KALIKOT,37.0,2062.0,,28.0,2005.0,2005-08-08,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,99.0,3.0,5.0,6.0,,1.0,1.0,0.0,0.0,0.0,81.8068301792,29.0712889853
2276,2276,62.0,5908.0,7778.0,KALIKOT,62.0,2062.0,,18.0,2005.0,2005-08-30,4.0,2.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,5.0,3.0,9.0,9.0,,1.0,1.0,0.0,0.0,0.0,81.9234185052,29.3393932363
2277,2277,62.0,5911.0,10691.0,KALIKOT,52.0,2057.0,,28.0,2000.0,2000-11-29,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,99.0,3.0,5.0,5.0,,1.0,1.0,0.0,0.0,0.0,81.5826522294,29.1002545815
2278,2278,62.0,5925.0,3389.0,KALIKOT,61.0,2055.0,,41.0,1999.0,1999-03-17,4.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,5.0,9.0,,1.0,1.0,0.0,0.0,0.0,81.9276894186,29.1122855815
2279,2279,62.0,5926.0,11651.0,KALIKOT,64.0,2062.0,20.0,20.0,2005.0,2005-08-07,4.0,2.0,0.0,3.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,6.0,9.0,,1.0,0.0,0.0,0.0,-88.0,81.5748329571,29.0628007431
2280,2280,62.0,5927.0,9610.0,KALIKOT,31.0,2062.0,,22.0,2005.0,2005-08-07,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,99.0,4.0,4.0,6.0,,1.0,1.0,0.0,0.0,0.0,81.5857611845,29.0907338329
2281,2281,62.0,5933.0,5559.0,KALIKOT,37.0,2060.0,,20.0,2004.0,2004-02-16,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,99.0,2.0,3.0,6.0,,2.0,1.0,0.0,0.0,0.0,81.704782692,29.0994887463
2282,2282,62.0,5935.0,843.0,KALIKOT,57.0,2057.0,,17.0,2000.0,2000-09-24,4.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,5.0,3.0,5.0,9.0,,1.0,1.0,0.0,0.0,0.0,81.7361805626,29.1301036864
2283,2283,62.0,5936.0,18701.0,KALIKOT,66.0,2062.0,,28.0,2005.0,2005-08-07,4.0,2.0,1.0,1.0,,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,3.0,5.0,9.0,,1.0,0.0,0.0,0.0,0.0,81.7057667437,29.2703842363
2284,2284,62.0,5940.0,7124.0,KALIKOT,30.0,2061.0,,26.0,2005.0,2005-08-08,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,99.0,3.0,4.0,6.0,,2.0,1.0,0.0,0.0,0.0,81.9215107647,29.4039057222
2285,2285,62.0,5948.0,3838.0,KALIKOT,62.0,2056.0,,21.0,1999.0,1999-08-04,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,3.0,4.0,9.0,,1.0,1.0,0.0,0.0,0.0,81.8588987948,29.2930129994
2286,2286,62.0,5950.0,8391.0,KALIKOT,65.0,2054.0,,32.0,1998.0,1998-04-08,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,99.0,3.0,4.0,5.0,,2.0,1.0,0.0,0.0,0.0,81.6509336361,29.1887683849
2287,2287,62.0,5951.0,2883.0,KALIKOT,72.0,2062.0,,24.0,2005.0,2005-08-07,4.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,5.0,4.0,4.0,9.0,,1.0,1.0,0.0,0.0,0.0,81.6519939936,29.2501381624
2288,2288,62.0,5953.0,10190.0,KALIKOT,26.0,2062.0,,31.0,2005.0,2005-08-08,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,99.0,4.0,5.0,6.0,,1.0,1.0,0.0,0.0,0.0,81.6418730293,29.0496201189
2289,2289,70.0,5957.0,1085.0,KANCHANPUR,72.0,2060.0,,24.0,2003.0,2003-12-22,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,99.0,3.0,4.0,5.0,,1.0,1.0,0.0,0.0,0.0,80.2151323969,28.888840252
2290,2290,70.0,5959.0,7759.0,KANCHANPUR,70.0,2059.0,,34.0,2002.0,2002-04-21,5.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,5.0,4.0,5.0,9.0,,1.0,1.0,0.0,0.0,0.0,80.3145848446,29.039453445
2291,2291,70.0,5961.0,4029.0,KANCHANPUR,71.0,2061.0,,17.0,2005.0,2005-01-29,5.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,19.0,1.0,5.0,4.0,6.0,9.0,,1.0,1.0,0.0,0.0,0.0,80.1367424878,28.9885272749
2292,2292,70.0,5962.0,311.0,KANCHANPUR,48.0,2061.0,,37.0,2004.0,2004-12-24,5.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,99.0,3.0,2.0,6.0,,1.0,1.0,0.0,0.0,0.0,80.3628221093,29.0009377024
2293,2293,70.0,5966.0,2819.0,KANCHANPUR,72.0,2061.0,,15.0,2005.0,2005-01-29,5.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,4.0,7.0,9.0,,1.0,1.0,0.0,0.0,0.0,80.2076693447,28.9173071575
2294,2294,70.0,5967.0,748.0,KANCHANPUR,57.0,2061.0,,22.0,2004.0,2004-08-13,5.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,99.0,3.0,5.0,6.0,,2.0,1.0,0.0,0.0,0.0,80.2378361951,28.8529148724
2295,2295,70.0,5968.0,9273.0,KANCHANPUR,70.0,2060.0,,18.0,2004.0,2004-03-16,5.0,1.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,99.0,3.0,4.0,15.0,,2.0,1.0,0.0,0.0,0.0,80.4271866707,28.9296572835
2296,2296,70.0,5972.0,7326.0,KANCHANPUR,70.0,2058.0,,28.0,2002.0,2002-03-05,5.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,5.0,4.0,4.0,9.0,,3.0,1.0,0.0,0.0,-88.0,80.1837248912,28.955710296
2297,2297,70.0,5975.0,7357.0,KANCHANPUR,70.0,2058.0,,34.0,2002.0,2002-03-06,5.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,5.0,4.0,7.0,9.0,,1.0,1.0,0.0,0.0,-88.0,80.1328637919,28.8337115501
2298,2298,70.0,5977.0,7268.0,KANCHANPUR,70.0,2058.0,,43.0,2002.0,2002-03-01,5.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,99.0,4.0,5.0,5.0,,2.0,1.0,1.0,0.0,0.0,80.3394566489,29.0312880081
